,original_index,word_count,parse_depth,fold_baseline,surprisal_baseline,fold_prosody,surprisal_prosody,sic
5935,5935,11,7,4,20.95343589782715,4,20.555177688598636,0.3982582092285121
5936,5936,7,5,2,57.46012115478516,2,59.544315338134766,-2.0841941833496023
5937,5937,24,9,5,39.34373092651367,5,32.47164535522461,6.8720855712890625
5938,5938,10,6,8,11.135082244873049,8,10.48792839050293,0.647153854370119
5939,5939,6,5,10,42.67456817626953,10,45.0417366027832,-2.367168426513672
5940,5940,23,14,1,27.69283103942871,1,22.98174476623535,4.711086273193359
5941,5941,9,5,2,15.306854248046877,2,13.652271270751951,1.6545829772949254
5942,5942,10,6,7,45.0429573059082,7,44.453651428222656,0.5893058776855469
5943,5943,20,14,7,25.38800430297852,7,25.556943893432617,-0.168939590454098
5944,5944,16,8,2,8.938495635986328,2,6.716382026672363,2.222113609313965
5945,5945,4,4,6,11.147804260253906,6,7.819501876831055,3.3283023834228516
5946,5946,6,6,1,42.02283477783203,1,39.60752487182617,2.4153099060058594
5947,5947,4,4,8,176.27322387695312,8,162.23260498046875,14.040618896484375
5948,5948,49,16,7,7.689573287963867,7,4.862775802612305,2.8267974853515625
5949,5949,1,2,10,97.1579132080078,10,92.9101791381836,4.2477340698242045
5950,5950,37,12,8,58.94938659667969,8,57.2203369140625,1.7290496826171875
5951,5951,30,11,10,31.60763931274414,10,27.874252319335938,3.733386993408203
5952,5952,13,8,5,47.87776184082031,5,48.369895935058594,-0.49213409423828125
5953,5953,16,6,4,12.509218215942385,4,12.049912452697754,0.4593057632446307
5954,5954,4,3,1,50.9864616394043,1,45.17665863037109,5.80980300903321
5955,5955,19,7,6,38.41069030761719,6,36.31979370117188,2.0908966064453054
5956,5956,2,3,9,78.35330963134766,9,75.2294692993164,3.12384033203125
5957,5957,23,13,5,83.78211975097656,5,81.71788024902344,2.064239501953125
5958,5958,28,22,9,7.197441101074219,9,5.893238067626953,1.3042030334472656
5959,5959,2,2,1,109.95664978027344,1,101.23512268066406,8.721527099609375
5960,5960,27,19,2,71.00462341308594,2,68.2712631225586,2.7333602905273438
5961,5961,28,18,2,20.6055908203125,2,18.38461303710937,2.2209777832031286
5962,5962,5,5,6,9.024389266967772,6,5.744232177734375,3.2801570892333967
5963,5963,2,2,3,65.13050842285156,3,60.282997131347656,4.847511291503906
5964,5964,16,9,7,64.2181625366211,7,60.5828857421875,3.6352767944335938
5965,5965,29,16,8,52.63734436035156,8,46.899715423583984,5.737628936767578
5966,5966,21,10,7,46.230430603027344,7,43.02734375,3.2030868530273438
5967,5967,16,5,8,39.86687850952149,8,41.23590850830078,-1.3690299987792898
5968,5968,4,4,5,30.427404403686523,5,28.23321914672852,2.1941852569580043
5969,5969,8,5,7,30.246397018432617,7,28.760820388793945,1.4855766296386719
5970,5970,5,8,5,25.9534912109375,5,22.27461814880371,3.678873062133789
5971,5971,11,6,4,42.569732666015625,4,43.97373962402344,-1.4040069580078125
5972,5972,9,6,9,24.775081634521484,9,21.323841094970703,3.4512405395507812
5973,5973,13,11,5,89.9085464477539,5,85.72001647949219,4.188529968261719
5974,5974,27,14,9,99.79997253417967,9,96.24491119384766,3.555061340332017
5975,5975,26,10,2,84.29948425292969,2,82.39979553222656,1.899688720703125
5976,5976,27,11,3,57.45172882080078,3,48.77153015136719,8.680198669433594
5977,5977,24,9,8,72.04299926757812,8,67.5309066772461,4.512092590332031
5978,5978,23,9,10,70.17779541015625,10,69.77857971191406,0.3992156982421875
5979,5979,29,9,5,107.44482421875,5,106.9608917236328,0.4839324951172017
5980,5980,44,13,3,15.670427322387695,3,15.139248847961426,0.5311784744262695
5981,5981,6,9,8,61.27486038208008,8,58.3607063293457,2.914154052734375
5982,5982,29,13,5,46.293087005615234,5,44.340423583984375,1.9526634216308594
5983,5983,14,7,6,7.120378494262695,6,3.5311880111694336,3.5891904830932617
5984,5984,2,2,10,56.435791015625,10,54.75725555419922,1.6785354614257812
5985,5985,27,10,5,93.23146057128906,5,84.7017593383789,8.529701232910156
5986,5986,28,10,3,19.230112075805664,3,17.41508674621582,1.8150253295898438
5987,5987,7,7,2,29.441579818725582,2,26.438766479492188,3.002813339233395
5988,5988,10,5,8,37.29517364501953,8,37.23188018798828,0.06329345703125
5989,5989,18,14,1,17.502452850341797,1,14.47276210784912,3.0296907424926776
5990,5990,6,5,7,9.447126388549805,7,5.9754133224487305,3.471713066101074
5991,5991,2,2,2,62.84762573242188,2,61.372169494628906,1.4754562377929759
5992,5992,20,8,7,6.416407585144043,7,3.1084275245666504,3.3079800605773926
5993,5993,2,3,9,42.29238510131836,9,40.02434539794922,2.2680397033691406
5994,5994,14,8,3,26.536693572998047,3,24.91559791564941,1.6210956573486364
5995,5995,13,6,6,48.35892868041992,6,46.175140380859375,2.183788299560547
5996,5996,18,9,5,52.9399642944336,5,49.35173797607422,3.588226318359382
5997,5997,24,9,10,13.439376831054688,10,12.539286613464355,0.900090217590332
5998,5998,7,7,5,39.014137268066406,5,34.321964263916016,4.692173004150391
5999,5999,21,16,6,55.57282257080078,6,52.61049270629883,2.962329864501953
6000,6000,23,12,3,35.613895416259766,3,33.148338317871094,2.465557098388672
6001,6001,15,9,9,63.512542724609375,9,60.67633056640625,2.836212158203125
6002,6002,29,18,2,52.435916900634766,2,46.24149703979492,6.194419860839844
6003,6003,21,8,3,56.31968307495117,3,54.99470138549805,1.324981689453125
6004,6004,17,11,8,28.268177032470703,8,26.228485107421875,2.039691925048828
6005,6005,11,6,3,34.07219314575195,3,33.67432403564453,0.3978691101074219
6006,6006,14,7,7,32.094608306884766,7,31.18279838562012,0.9118099212646449
6007,6007,2,4,8,21.788454055786133,8,21.135196685791016,0.6532573699951172
6008,6008,6,5,9,17.14776611328125,9,16.00998306274414,1.1377830505371094
6009,6009,10,8,9,7.777935028076172,9,3.7601914405822754,4.0177435874938965
6010,6010,2,3,3,13.74294090270996,3,11.383895874023438,2.3590450286865217
6011,6011,6,5,4,7.306985855102539,4,3.64681077003479,3.660175085067749
6012,6012,2,2,10,29.685466766357425,10,26.03732681274414,3.648139953613285
6013,6013,13,8,1,14.56906509399414,1,12.774085998535156,1.7949790954589844
6014,6014,7,4,2,10.552355766296388,2,8.063844680786133,2.4885110855102557
6015,6015,3,4,7,8.176353454589844,7,4.105282306671143,4.071071147918701
6016,6016,2,4,1,30.371400833129883,1,27.169702529907227,3.2016983032226562
6017,6017,10,7,7,12.877959251403809,7,11.287174224853516,1.590785026550293
6018,6018,8,5,3,10.6041898727417,3,6.712646961212158,3.891542911529541
6019,6019,3,4,6,10.736888885498049,6,6.888382434844971,3.848506450653078
6020,6020,3,4,1,16.925580978393555,1,13.483983993530272,3.441596984863283
6021,6021,6,4,8,30.274078369140625,8,27.713930130004883,2.560148239135742
6022,6022,17,12,9,33.39933776855469,9,31.306529998779297,2.0928077697753906
6023,6023,16,10,6,14.56691551208496,6,10.055956840515137,4.510958671569822
6024,6024,5,4,2,23.23468017578125,2,21.24935340881348,1.9853267669677699
6025,6025,13,6,2,14.251620292663574,2,11.292730331420898,2.958889961242676
6026,6026,10,6,8,37.67715072631836,8,33.19329071044922,4.483860015869141
6027,6027,6,8,6,10.412986755371094,6,6.899872779846191,3.5131139755249023
6028,6028,4,4,6,52.94957733154297,6,49.29044342041016,3.6591339111328054
6029,6029,15,7,4,37.92109680175781,4,39.08826446533203,-1.1671676635742188
6030,6030,14,9,7,96.71658325195312,7,97.67547607421876,-0.9588928222656392
6031,6031,26,10,10,21.849271774291992,10,19.165258407592773,2.6840133666992188
6032,6032,7,5,5,42.24557495117188,5,36.77456283569336,5.471012115478523
6033,6033,7,8,10,30.509998321533203,10,30.50180435180664,0.0081939697265625
6034,6034,7,5,1,17.37653160095215,1,12.538522720336914,4.838008880615234
6035,6035,5,5,5,10.012849807739258,5,7.073412895202637,2.939436912536621
6036,6036,3,5,2,46.80547332763672,2,45.17806243896485,1.627410888671868
6037,6037,19,8,7,13.260042190551758,7,9.177948951721191,4.082093238830566
6038,6038,4,4,9,24.19644546508789,9,26.92967414855957,-2.7332286834716797
6039,6039,8,3,3,17.181711196899414,3,14.362467765808104,2.8192434310913104
6040,6040,2,4,9,7.958427429199219,9,6.755356788635254,1.2030706405639648
6041,6041,3,4,9,6.779094696044922,9,0.1989006102085113,6.5801940858364105
6042,6042,1,2,3,10.436419486999512,3,6.234353065490723,4.202066421508789
6043,6043,4,4,2,111.38679504394533,2,107.13729095458984,4.249504089355483
6044,6044,43,18,8,49.17814636230469,8,44.70841598510742,4.469730377197266
6045,6045,16,11,4,42.35206985473633,4,39.06513977050781,3.2869300842285156
6046,6046,7,6,1,95.52230834960938,1,89.13323974609375,6.389068603515625
6047,6047,27,15,8,11.496206283569336,8,3.8573038578033447,7.638902425765991
6048,6048,1,2,3,13.742748260498049,3,6.261273384094238,7.48147487640381
6049,6049,1,2,2,184.64694213867188,2,175.89840698242188,8.74853515625
6050,6050,65,25,8,138.6216278076172,8,139.4140625,-0.7924346923828125
6051,6051,52,19,5,67.42082214355469,5,58.42678451538086,8.994037628173828
6052,6052,29,7,2,70.8817138671875,2,66.44536590576172,4.436347961425781
6053,6053,23,10,3,11.57924461364746,3,7.021111965179443,4.558132648468016
6054,6054,1,3,9,36.9604721069336,9,40.7341423034668,-3.773670196533196
6055,6055,20,10,8,26.199871063232425,8,22.14476776123047,4.055103302001957
6056,6056,9,8,1,25.78853225708008,1,27.31001281738281,-1.5214805603027273
6057,6057,8,7,8,26.171361923217773,8,22.2381591796875,3.9332027435302734
6058,6058,8,7,3,46.81396484375,3,44.6270751953125,2.1868896484375
6059,6059,13,6,7,10.709464073181152,7,6.913193225860596,3.7962708473205566
6060,6060,3,3,8,131.32391357421875,8,126.16642761230467,5.157485961914077
6061,6061,55,15,6,26.310651779174805,6,23.54961204528809,2.761039733886715
6062,6062,8,5,2,26.54554748535156,2,25.61235237121582,0.9331951141357386
6063,6063,6,6,6,163.96542358398438,6,158.9002685546875,5.065155029296875
6064,6064,57,18,4,9.052467346191406,4,7.302369117736816,1.7500982284545898
6065,6065,3,3,1,31.66280746459961,1,29.633092880249023,2.029714584350586
6066,6066,10,6,7,6.34147310256958,7,1.1785271167755127,5.162945985794067
6067,6067,2,2,4,125.52056884765624,4,133.9568328857422,-8.436264038085952
6068,6068,42,15,4,18.567760467529297,4,22.77416038513184,-4.206399917602543
6069,6069,8,8,4,15.493200302124023,4,16.95970916748047,-1.4665088653564453
6070,6070,6,5,4,10.057646751403809,4,8.860420227050781,1.1972265243530273
6071,6071,6,6,7,78.11665344238281,7,77.58753967285156,0.52911376953125
6072,6072,28,10,1,18.734039306640625,1,12.59766960144043,6.136369705200195
6073,6073,4,5,9,17.334922790527344,9,18.21113395690918,-0.8762111663818359
6074,6074,4,3,7,16.15675926208496,7,12.507494926452637,3.649264335632324
6075,6075,5,3,1,41.20595550537109,1,39.04695129394531,2.159004211425774
6076,6076,15,10,7,26.75502014160156,7,24.10736846923828,2.6476516723632777
6077,6077,12,7,6,16.238330841064453,6,14.734445571899414,1.503885269165039
6078,6078,5,6,9,16.010223388671875,9,10.964319229125977,5.045904159545898
6079,6079,1,3,6,28.13395500183105,6,27.466989517211918,0.6669654846191335
6080,6080,13,9,9,83.43219757080078,9,84.12019348144531,-0.6879959106445312
6081,6081,39,13,3,58.85494995117188,3,54.237789154052734,4.617160797119148
6082,6082,28,14,3,28.64005279541016,3,26.73555374145508,1.9044990539550781
6083,6083,15,7,8,126.74290466308594,8,122.53240966796876,4.210494995117173
6084,6084,35,17,6,28.634765625,6,24.652423858642575,3.9823417663574254
6085,6085,11,11,9,46.45572662353516,9,46.88375473022461,-0.428028106689446
6086,6086,12,5,7,70.73428344726562,7,67.14253234863281,3.5917510986328125
6087,6087,30,10,4,54.72606658935547,4,53.891639709472656,0.8344268798828125
6088,6088,28,10,5,14.344970703125,5,15.594417572021484,-1.2494468688964844
6089,6089,4,4,9,59.68506622314453,9,56.56599807739258,3.119068145751953
6090,6090,20,6,10,15.80319595336914,10,15.504842758178713,0.2983531951904279
6091,6091,5,5,5,53.288333892822266,5,53.748043060302734,-0.45970916748046875
6092,6092,17,10,6,72.06777954101562,6,68.65237426757812,3.4154052734375
6093,6093,29,9,9,12.91650104522705,9,9.155925750732422,3.760575294494629
6094,6094,3,4,7,37.20693206787109,7,37.196231842041016,0.01070022583007102
6095,6095,16,11,3,43.47549819946289,3,43.114356994628906,0.3611412048339844
6096,6096,18,7,6,11.587424278259276,6,9.628067016601562,1.959357261657713
6097,6097,3,2,6,28.824951171875,6,29.162696838378903,-0.3377456665039027
6098,6098,9,9,3,14.772216796875,3,11.204605102539062,3.5676116943359375
6099,6099,7,7,10,23.780912399291992,10,17.847307205200195,5.933605194091797
6100,6100,7,7,2,20.4382438659668,2,16.20347785949707,4.23476600646973
6101,6101,5,4,8,88.52631378173828,8,86.22455596923828,2.3017578125
6102,6102,40,14,10,22.225343704223636,10,19.8405876159668,2.384756088256836
6103,6103,7,6,6,99.78076171875,6,99.66476440429688,0.115997314453125
6104,6104,28,11,6,20.2783260345459,6,18.113710403442383,2.1646156311035156
6105,6105,7,8,7,64.09333801269531,7,61.57376480102539,2.519573211669922
6106,6106,17,10,7,10.227203369140623,7,4.391163349151611,5.836040019989012
6107,6107,1,2,8,18.912616729736328,8,15.45535373687744,3.4572629928588885
6108,6108,9,8,2,48.05717086791992,2,46.39295959472656,1.6642112731933594
6109,6109,10,7,7,7.563142776489258,7,5.099267482757568,2.4638752937316895
6110,6110,2,2,8,37.92891311645508,8,32.90116500854492,5.027748107910156
6111,6111,16,14,1,18.779279708862305,1,14.284850120544434,4.494429588317871
6112,6112,5,5,2,10.330760955810549,2,9.043407440185549,1.287353515625
6113,6113,6,5,7,18.42325210571289,7,9.663341522216797,8.759910583496094
6114,6114,2,3,7,26.18927001953125,7,22.288619995117188,3.9006500244140625
6115,6115,6,4,5,183.49807739257807,5,167.89447021484375,15.603607177734318
6116,6116,47,11,10,20.099367141723636,10,16.83156967163086,3.267797470092777
6117,6117,5,4,4,65.86502075195312,4,66.14081573486328,-0.27579498291015625
6118,6118,20,12,8,63.708126068115234,8,62.96492767333984,0.7431983947753977
6119,6119,30,13,2,12.898128509521484,2,12.089481353759766,0.8086471557617188
6120,6120,5,6,5,47.49215698242188,5,53.69987487792969,-6.207717895507805
6121,6121,4,6,5,13.094289779663086,5,12.46316623687744,0.6311235427856463
6122,6122,8,4,5,16.26844024658203,5,13.73097801208496,2.537462234497072
6123,6123,6,5,7,21.28618431091309,7,18.908178329467773,2.378005981445316
6124,6124,6,5,7,26.55933952331543,7,27.78160285949707,-1.2222633361816406
6125,6125,9,8,6,42.58560180664063,6,43.073829650878906,-0.48822784423827414
6126,6126,22,9,4,48.958770751953125,4,49.40555953979492,-0.4467887878417969
6127,6127,19,11,3,98.52527618408205,3,94.06483459472656,4.460441589355483
6128,6128,28,16,4,34.72385025024414,4,34.722774505615234,0.00107574462890625
6129,6129,10,4,1,14.39643096923828,1,12.36905288696289,2.027378082275389
6130,6130,4,5,9,29.90947914123535,9,28.96194076538086,0.9475383758544922
6131,6131,10,6,8,43.00009536743164,8,42.34066009521485,0.6594352722167898
6132,6132,14,7,1,18.282001495361328,1,14.941617965698242,3.340383529663086
6133,6133,6,6,2,23.833171844482425,2,20.510974884033203,3.3221969604492223
6134,6134,7,6,2,20.232723236083984,2,16.4954891204834,3.737234115600586
6135,6135,5,4,9,105.6943359375,9,104.77277374267578,0.9215621948242188
6136,6136,40,14,1,14.955421447753906,1,11.628572463989258,3.3268489837646484
6137,6137,7,6,3,86.24946594238281,3,84.1834716796875,2.0659942626953125
6138,6138,28,7,3,18.06039428710937,3,15.313880920410156,2.746513366699215
6139,6139,9,8,10,57.729774475097656,10,54.89990615844727,2.8298683166503835
6140,6140,28,10,3,26.78196907043457,3,24.645959854125977,2.1360092163085938
6141,6141,18,8,7,33.10696792602539,7,30.660802841186523,2.446165084838867
6142,6142,7,6,10,26.10260581970215,10,25.094261169433597,1.0083446502685511
6143,6143,11,5,6,75.16160583496094,6,70.17044067382812,4.9911651611328125
6144,6144,22,12,6,44.97834396362305,6,42.559356689453125,2.418987274169922
6145,6145,17,6,5,29.10776710510254,5,25.35259056091309,3.7551765441894496
6146,6146,7,5,1,48.12184524536133,1,43.10552978515625,5.016315460205078
6147,6147,16,6,8,55.1552963256836,8,50.293216705322266,4.862079620361335
6148,6148,13,9,4,152.3267059326172,4,156.85122680664062,-4.5245208740234375
6149,6149,46,16,3,14.76870346069336,3,6.555647850036621,8.213055610656738
6150,6150,1,2,10,76.26887512207031,10,71.32786560058594,4.941009521484375
6151,6151,21,10,4,108.32423400878906,4,119.50062561035156,-11.1763916015625
6152,6152,45,21,9,21.61045837402344,9,19.678808212280277,1.931650161743164
6153,6153,8,6,7,22.27842712402344,7,16.131868362426758,6.146558761596683
6154,6154,1,3,10,46.78170776367188,10,47.021480560302734,-0.23977279663085227
6155,6155,19,10,10,21.09043502807617,10,17.210447311401367,3.879987716674801
6156,6156,5,5,4,32.4795036315918,4,29.886865615844727,2.5926380157470703
6157,6157,11,8,5,17.402769088745117,5,14.923437118530272,2.4793319702148455
6158,6158,7,6,8,27.034053802490234,8,24.215126037597656,2.818927764892578
6159,6159,6,3,9,9.234773635864258,9,7.657177448272705,1.5775961875915527
6160,6160,2,2,10,60.1318588256836,10,57.66539001464844,2.4664688110351634
6161,6161,23,11,2,75.30294799804688,2,70.56574249267578,4.737205505371094
6162,6162,30,11,6,22.13759994506836,6,20.092121124267575,2.045478820800785
6163,6163,12,10,8,19.963611602783203,8,15.395816802978516,4.5677947998046875
6164,6164,7,4,3,26.378738403320312,3,25.692949295043945,0.6857891082763672
6165,6165,12,11,2,12.109501838684082,2,10.380373001098633,1.7291288375854492
6166,6166,6,6,3,59.17113876342773,3,60.31635284423828,-1.145214080810554
6167,6167,27,9,7,30.415189743041992,7,29.216405868530277,1.1987838745117152
6168,6168,15,12,10,44.08587265014648,10,42.004371643066406,2.081501007080071
6169,6169,16,8,3,23.470966339111328,3,22.227313995361328,1.24365234375
6170,6170,11,10,6,42.3683967590332,6,38.62110900878906,3.7472877502441406
6171,6171,21,15,10,24.63308525085449,10,26.462575912475582,-1.8294906616210938
6172,6172,8,5,10,7.984456539154053,10,3.679320096969605,4.305136442184448
6173,6173,4,4,5,30.82755279541016,5,30.612003326416016,0.21554946899414418
6174,6174,16,15,5,105.42210388183594,5,97.03506469726562,8.387039184570312
6175,6175,39,13,7,114.09642028808594,7,110.1273193359375,3.9691009521484375
6176,6176,46,10,4,29.89757537841797,4,31.002803802490234,-1.1052284240722656
6177,6177,15,10,8,38.89712524414063,8,39.75471496582031,-0.8575897216796804
6178,6178,17,10,4,51.641845703125,4,50.62230682373047,1.0195388793945312
6179,6179,26,11,3,128.0385284423828,3,124.6526336669922,3.385894775390611
6180,6180,54,10,5,42.78003692626953,5,39.13438415527344,3.6456527709960938
6181,6181,28,14,1,57.8555908203125,1,54.85073852539063,3.004852294921868
6182,6182,24,10,8,79.13346862792969,8,75.96813201904297,3.1653366088867188
6183,6183,34,11,10,22.46299171447754,10,22.188533782958984,0.2744579315185547
6184,6184,7,6,4,14.009222984313965,4,12.968994140625,1.0402288436889648
6185,6185,7,7,6,21.04536819458008,6,19.806922912597656,1.2384452819824254
6186,6186,5,4,2,15.567309379577637,2,14.21484375,1.3524656295776367
6187,6187,6,7,3,105.43026733398438,3,105.57752227783205,-0.14725494384767046
6188,6188,50,20,1,82.38375091552734,1,80.17829895019531,2.2054519653320312
6189,6189,37,13,8,64.5068359375,8,60.65009307861328,3.8567428588867188
6190,6190,25,19,10,16.36256217956543,10,17.63023567199707,-1.2676734924316406
6191,6191,6,8,9,68.92265319824219,9,67.59441375732422,1.3282394409179688
6192,6192,28,10,6,13.503718376159668,6,10.595396041870115,2.9083223342895526
6193,6193,6,8,2,75.1060791015625,2,75.25918579101562,-0.153106689453125
6194,6194,25,9,1,35.18571472167969,1,33.76874542236328,1.4169692993164062
6195,6195,19,9,4,35.77669143676758,4,38.67012023925781,-2.8934288024902344
6196,6196,13,11,8,20.847570419311523,8,17.305471420288086,3.5420989990234375
6197,6197,6,4,3,52.35499572753906,3,50.30158233642578,2.0534133911132812
6198,6198,18,10,3,154.0953369140625,3,148.2054443359375,5.889892578125
6199,6199,64,17,3,51.79189682006836,3,51.541412353515625,0.2504844665527344
6200,6200,24,8,8,115.83031463623048,8,107.43922424316406,8.39109039306642
6201,6201,30,16,3,85.07425689697266,3,81.93970489501953,3.134552001953125
6202,6202,33,12,1,88.12920379638672,1,92.62044525146484,-4.491241455078125
6203,6203,27,9,6,131.93295288085938,6,122.9159698486328,9.016983032226577
6204,6204,47,16,1,120.97932434082033,1,116.97675323486328,4.0025711059570455
6205,6205,38,16,7,21.58322525024414,7,20.75860595703125,0.8246192932128906
6206,6206,9,5,1,104.37964630126952,1,105.10740661621094,-0.7277603149414205
6207,6207,44,14,9,86.464111328125,9,86.42488098144531,0.0392303466796875
6208,6208,35,15,8,77.25791931152344,8,74.98942565917969,2.26849365234375
6209,6209,18,9,7,65.57090759277344,7,63.34564971923828,2.2252578735351562
6210,6210,20,9,6,63.227447509765625,6,62.543270111083984,0.6841773986816406
6211,6211,30,11,2,72.44615173339844,2,70.23416137695312,2.2119903564453125
6212,6212,40,18,8,62.47587203979492,8,58.46517562866211,4.0106964111328125
6213,6213,27,11,9,13.381488800048828,9,9.390275955200195,3.991212844848633
6214,6214,3,3,5,13.155643463134766,5,6.403841018676758,6.751802444458008
6215,6215,3,3,2,13.614242553710938,2,8.24506950378418,5.369173049926758
6216,6216,3,3,3,116.86351013183594,3,111.35317993164062,5.5103302001953125
6217,6217,25,12,1,123.23592376708984,1,119.08931732177734,4.1466064453125
6218,6218,44,22,7,141.98468017578125,7,143.0444793701172,-1.0597991943359375
6219,6219,39,9,3,113.64869689941406,3,108.55621337890624,5.092483520507827
6220,6220,30,10,6,38.45262145996094,6,41.67971420288086,-3.227092742919922
6221,6221,14,7,9,47.70286178588867,9,47.38216400146485,0.320697784423821
6222,6222,18,11,1,39.54270553588867,1,34.260311126708984,5.2823944091796875
6223,6223,11,9,4,7.306985855102539,4,3.714507579803467,3.5924782752990723
6224,6224,2,2,1,111.64329528808594,1,111.2903289794922,0.3529663085937358
6225,6225,39,10,3,94.00473022460938,3,90.561767578125,3.442962646484375
6226,6226,28,11,9,107.5178451538086,9,111.30551147460938,-3.7876663208007812
6227,6227,45,16,7,116.41649627685548,7,122.33185577392578,-5.915359497070298
6228,6228,48,13,5,101.46200561523438,5,100.24073028564452,1.221275329589858
6229,6229,39,20,10,14.221593856811523,10,8.115777015686035,6.105816841125488
6230,6230,3,3,4,59.398075103759766,4,59.69134521484375,-0.2932701110839844
6231,6231,25,6,2,82.52310180664062,2,81.2110595703125,1.312042236328125
6232,6232,20,10,4,46.08000183105469,4,45.49411010742188,0.5858917236328054
6233,6233,21,9,2,60.29705810546875,2,59.217506408691406,1.0795516967773438
6234,6234,25,13,4,45.5512924194336,4,47.711334228515625,-2.160041809082024
6235,6235,12,8,3,28.028499603271484,3,26.046466827392575,1.9820327758789098
6236,6236,15,7,6,64.37611389160156,6,65.11690521240234,-0.7407913208007812
6237,6237,22,12,1,88.4981689453125,1,88.52828979492188,-0.030120849609375
6238,6238,38,11,10,30.563007354736328,10,26.88712882995605,3.675878524780277
6239,6239,9,11,4,13.819242477416992,4,11.108888626098633,2.7103538513183594
6240,6240,3,3,9,22.610078811645508,9,21.2295036315918,1.3805751800537074
6241,6241,5,4,4,33.14540481567383,4,35.96273422241211,-2.8173294067382812
6242,6242,18,7,7,62.472412109375,7,62.96852111816406,-0.4961090087890625
6243,6243,35,9,7,6.668954372406006,7,4.630410671234131,2.038543701171875
6244,6244,1,2,1,35.142425537109375,1,34.06370162963867,1.0787239074707031
6245,6245,18,8,1,66.23558807373047,1,63.72499084472656,2.5105972290039062
6246,6246,27,17,2,14.036965370178224,2,11.998269081115724,2.0386962890625
6247,6247,7,4,8,94.8949203491211,8,93.5352783203125,1.3596420288085938
6248,6248,41,11,4,63.92518997192383,4,68.11856079101562,-4.193370819091797
6249,6249,21,10,8,120.5269546508789,8,112.90298461914062,7.623970031738281
6250,6250,37,11,5,62.0670166015625,5,56.0722885131836,5.994728088378899
6251,6251,29,14,6,61.68695831298828,6,60.27606964111328,1.410888671875
6252,6252,24,13,3,47.16561126708984,3,45.27302551269531,1.8925857543945241
6253,6253,18,7,1,65.18418884277344,1,67.77362060546875,-2.5894317626953125
6254,6254,16,11,10,101.28689575195312,10,103.79995727539062,-2.5130615234375
6255,6255,31,16,8,31.258384704589844,8,30.715909957885746,0.542474746704098
6256,6256,14,6,10,61.515098571777344,10,61.94037628173828,-0.4252777099609375
6257,6257,25,12,4,29.85519790649414,4,29.73734474182129,0.11785316467285156
6258,6258,12,8,4,58.37623596191406,4,56.59691619873047,1.7793197631835938
6259,6259,23,6,7,50.327239990234375,7,48.81988525390625,1.507354736328125
6260,6260,14,8,8,78.35408020019531,8,74.3201904296875,4.0338897705078125
6261,6261,39,12,7,19.025161743164062,7,19.614896774291992,-0.5897350311279297
6262,6262,8,8,2,69.60270690917969,2,68.7431869506836,0.8595199584960938
6263,6263,23,14,3,95.90518188476562,3,98.7857666015625,-2.880584716796875
6264,6264,33,9,3,69.11996459960938,3,65.85438537597656,3.2655792236328125
6265,6265,19,10,10,42.24518203735352,10,40.70857238769531,1.5366096496582102
6266,6266,19,5,7,67.32555389404297,7,62.83484649658203,4.4907073974609375
6267,6267,27,8,2,36.56289291381836,2,33.0286865234375,3.5342063903808594
6268,6268,6,3,3,70.58128356933594,3,69.2152099609375,1.3660736083984375
6269,6269,25,10,9,98.33647918701172,9,99.32781219482422,-0.9913330078125
6270,6270,37,10,6,151.32168579101562,6,148.42987060546875,2.891815185546875
6271,6271,47,13,2,66.39368438720703,2,65.14820861816406,1.2454757690429688
6272,6272,20,11,3,16.344524383544922,3,13.262240409851074,3.0822839736938477
6273,6273,7,7,9,42.99033737182617,9,44.91072082519531,-1.9203834533691406
6274,6274,14,7,6,50.284061431884766,6,47.51383590698242,2.7702255249023438
6275,6275,15,7,1,86.86888885498047,1,82.67886352539062,4.190025329589844
6276,6276,35,11,10,65.76807403564453,10,62.86793899536133,2.900135040283203
6277,6277,24,7,8,56.76545333862305,8,56.64299392700195,0.12245941162109375
6278,6278,19,10,3,89.27749633789062,3,87.01691436767578,2.2605819702148438
6279,6279,26,12,6,76.02793884277344,6,77.71220397949219,-1.68426513671875
6280,6280,26,15,4,23.863204956054688,4,20.23105239868164,3.632152557373047
6281,6281,12,7,3,23.003353118896484,3,20.504295349121094,2.4990577697753906
6282,6282,8,6,1,22.47292709350586,1,21.14821052551269,1.3247165679931676
6283,6283,14,7,7,37.951419830322266,7,35.21454620361328,2.7368736267089844
6284,6284,12,6,9,79.61646270751953,9,76.46680450439453,3.149658203125
6285,6285,21,11,4,69.22112274169922,4,75.78227996826172,-6.5611572265625
6286,6286,39,13,4,33.0223503112793,4,33.33778381347656,-0.3154335021972656
6287,6287,16,11,5,25.41971206665039,5,28.46284866333008,-3.043136596679691
6288,6288,13,6,6,12.255057334899902,6,8.950579643249512,3.3044776916503906
6289,6289,8,6,3,61.0424919128418,3,57.6060905456543,3.4364013671875
6290,6290,28,8,5,84.05009460449219,5,84.91719055175781,-0.867095947265625
6291,6291,27,7,4,27.562225341796875,4,26.181150436401367,1.3810749053955078
6292,6292,12,6,4,85.80426025390625,4,99.21719360351562,-13.412933349609375
6293,6293,35,9,1,92.5176239013672,1,89.44364929199219,3.073974609375014
6294,6294,34,13,6,76.30111694335938,6,77.61487579345703,-1.3137588500976562
6295,6295,24,9,10,139.50222778320312,10,137.239013671875,2.263214111328125
